NUM_POSTE,t,Date,DOY,hour,air_temperature,PARi_import,soil_temperature,humidity,ambient_CO2,Wind,PARi
86139002,24796,31/10/2023,304,5,11.8,0,11.24,0.96,415,6,0
86139002,24797,31/10/2023,304,6,11.5,0,11,0.96,415,6,0
86139002,24798,31/10/2023,304,7,11,2,10.6,0.96,415,6,25
86139002,24799,31/10/2023,304,8,12,12,11.4,0.96,415,3,152
86139002,24800,31/10/2023,304,9,13.8,32,12.84,0.95,415,4,406
86139002,24801,31/10/2023,304,10,14.8,50,13.64,0.85,415,8,634
86139002,24802,31/10/2023,304,11,15.7,60,14.36,0.79,415,7,761
86139002,24803,31/10/2023,304,12,14.7,32,13.56,0.8,415,7,406
86139002,24804,31/10/2023,304,13,16.3,76,14.84,0.75,415,9,964
86139002,24805,31/10/2023,304,14,16.4,58,14.92,0.7,415,8,736
86139002,24806,31/10/2023,304,15,16.5,44,15,0.7,415,9,558
86139002,24807,31/10/2023,304,16,15.6,20,14.28,0.73,415,8,253
86139002,24808,31/10/2023,304,17,14,4,13,0.81,415,6,50
86139002,24809,31/10/2023,304,18,13.4,0,12.52,0.85,415,4,0
86139002,24810,31/10/2023,304,19,12.3,0,11.64,0.9,415,4,0
86139002,24811,31/10/2023,304,20,12.2,0,11.56,0.92,415,4,0
86139002,24812,31/10/2023,304,21,11.8,0,11.24,0.94,415,5,0
86139002,24813,31/10/2023,304,22,11.4,0,10.92,0.94,415,6,0
86139002,24814,31/10/2023,304,23,11.5,0,11,0.95,415,6,0
86139002,24815,31/10/2023,304,24,11.6,0,11.08,0.95,415,7,0
86139002,24816,01/11/2023,305,1,11.6,0,11.08,0.94,415,8,0
86139002,24817,01/11/2023,305,2,11.6,0,11.08,0.92,415,8,0
86139002,24818,01/11/2023,305,3,11.2,0,10.76,0.91,415,7,0
86139002,24819,01/11/2023,305,4,11.5,0,11,0.9,415,8,0
86139002,24820,01/11/2023,305,5,12,0,11.4,0.86,415,9,0
86139002,24821,01/11/2023,305,6,11.7,0,11.16,0.85,415,11,0
86139002,24822,01/11/2023,305,7,12,0,11.4,0.83,415,9,0
86139002,24823,01/11/2023,305,8,10.9,0,10.52,0.9,415,10,0
86139002,24824,01/11/2023,305,9,11.3,6,10.84,0.93,415,6,76
86139002,24825,01/11/2023,305,10,11.4,16,10.92,0.94,415,8,203
86139002,24826,01/11/2023,305,11,11.2,20,10.76,0.93,415,9,253
86139002,24827,01/11/2023,305,12,13.6,46,12.68,0.89,415,9,583
86139002,24828,01/11/2023,305,13,13.1,38,12.28,0.8,415,12,482
86139002,24829,01/11/2023,305,14,13.7,38,12.76,0.82,415,8,482
86139002,24830,01/11/2023,305,15,13.5,22,12.6,0.85,415,11,279
86139002,24831,01/11/2023,305,16,13.3,16,12.44,0.78,415,8,203
86139002,24832,01/11/2023,305,17,12.7,2,11.96,0.81,415,7,25
86139002,24833,01/11/2023,305,18,12.3,0,11.64,0.84,415,8,0
86139002,24834,01/11/2023,305,19,12.2,0,11.56,0.86,415,10,0
86139002,24835,01/11/2023,305,20,11.8,0,11.24,0.88,415,9,0
86139002,24836,01/11/2023,305,21,11.6,0,11.08,0.91,415,11,0
86139002,24837,01/11/2023,305,22,11.6,0,11.08,0.92,415,17,0
86139002,24838,01/11/2023,305,23,12.1,0,11.48,0.93,415,15,0
86139002,24839,01/11/2023,305,24,12.5,0,11.8,0.93,415,15,0
86139002,24840,02/11/2023,306,1,12.1,0,11.48,0.93,415,16,0
86139002,24841,02/11/2023,306,2,12,0,11.4,0.92,415,11,0
86139002,24842,02/11/2023,306,3,12.3,0,11.64,0.9,415,12,0
86139002,24843,02/11/2023,306,4,12.9,0,12.12,0.88,415,11,0
86139002,24844,02/11/2023,306,5,12.3,0,11.64,0.8,415,12,0
86139002,24845,02/11/2023,306,6,11.4,0,10.92,0.83,415,12,0
86139002,24846,02/11/2023,306,7,10.8,0,10.44,0.81,415,11,0
86139002,24847,02/11/2023,306,8,9.7,10,9.56,0.78,415,15,126
86139002,24848,02/11/2023,306,9,11.3,12,10.84,0.83,415,15,152
86139002,24849,02/11/2023,306,10,9.8,10,9.64,0.85,415,14,126
86139002,24850,02/11/2023,306,11,9.5,16,9.4,0.81,415,12,203
86139002,24851,02/11/2023,306,12,12.4,56,11.72,0.75,415,10,710
86139002,24852,02/11/2023,306,13,12.3,60,11.64,0.76,415,12,761
86139002,24853,02/11/2023,306,14,11.6,24,11.08,0.71,415,12,304
86139002,24854,02/11/2023,306,15,10.7,20,10.36,0.69,415,12,253
86139002,24855,02/11/2023,306,16,10.6,12,10.28,0.76,415,6,152
86139002,24856,02/11/2023,306,17,10.2,0,9.96,0.78,415,7,0
86139002,24857,02/11/2023,306,18,8.3,0,8.44,0.81,415,10,0
86139002,24858,02/11/2023,306,19,7.8,0,8.04,0.88,415,5,0
86139002,24859,02/11/2023,306,20,7.7,0,7.96,0.9,415,6,0
86139002,24860,02/11/2023,306,21,7.2,0,7.56,0.91,415,5,0
86139002,24861,02/11/2023,306,22,7.5,0,7.8,0.92,415,4,0
86139002,24862,02/11/2023,306,23,6.7,0,7.16,0.92,415,5,0
86139002,24863,02/11/2023,306,24,6.3,0,6.84,0.93,415,6,0
86139002,24864,03/11/2023,307,1,6.3,0,6.84,0.94,415,6,0
86139002,24865,03/11/2023,307,2,6.7,0,7.16,0.94,415,6,0
86139002,24866,03/11/2023,307,3,6.9,0,7.32,0.95,415,7,0
86139002,24867,03/11/2023,307,4,7,0,7.4,0.95,415,8,0
86139002,24868,03/11/2023,307,5,6.9,0,7.32,0.96,415,7,0
86139002,24869,03/11/2023,307,6,6.4,0,6.92,0.96,415,8,0
86139002,24870,03/11/2023,307,7,6.5,0,7,0.97,415,7,0
86139002,24871,03/11/2023,307,8,7.1,4,7.48,0.97,415,8,50
86139002,24872,03/11/2023,307,9,7.7,8,7.96,0.97,415,8,101
86139002,24873,03/11/2023,307,10,9.6,42,9.48,0.97,415,8,533
86139002,24874,03/11/2023,307,11,10.7,50,10.36,0.93,415,8,634
86139002,24875,03/11/2023,307,12,10.7,52,10.36,0.8,415,10,660
86139002,24876,03/11/2023,307,13,10.7,34,10.36,0.77,415,10,431
86139002,24877,03/11/2023,307,14,10.8,20,10.44,0.83,415,8,253
86139002,24878,03/11/2023,307,15,10.3,16,10.04,0.89,415,6,203
86139002,24879,03/11/2023,307,16,10.4,10,10.12,0.91,415,6,126
86139002,24880,03/11/2023,307,17,9.8,0,9.64,0.87,415,7,0
86139002,24881,03/11/2023,307,18,9.3,0,9.24,0.91,415,6,0
86139002,24882,03/11/2023,307,19,8.8,0,8.84,0.93,415,5,0
86139002,24883,03/11/2023,307,20,8.8,0,8.84,0.94,415,6,0
86139002,24884,03/11/2023,307,21,8.7,0,8.76,0.94,415,5,0
86139002,24885,03/11/2023,307,22,8.6,0,8.68,0.95,415,5,0
86139002,24886,03/11/2023,307,23,9.1,0,9.08,0.95,415,5,0
86139002,24887,03/11/2023,307,24,9.1,0,9.08,0.95,415,6,0
86139002,24888,04/11/2023,308,1,8.8,0,8.84,0.95,415,6,0
86139002,24889,04/11/2023,308,2,9.2,0,9.16,0.95,415,8,0
86139002,24890,04/11/2023,308,3,9.2,0,9.16,0.96,415,10,0
86139002,24891,04/11/2023,308,4,9.3,0,9.24,0.96,415,11,0
86139002,24892,04/11/2023,308,5,9.5,0,9.4,0.96,415,14,0
86139002,24893,04/11/2023,308,6,10,0,9.8,0.96,415,16,0
86139002,24894,04/11/2023,308,7,10.6,0,10.28,0.96,415,14,0
86139002,24895,04/11/2023,308,8,11.5,2,11,0.97,415,14,25
86139002,24896,04/11/2023,308,9,12.5,10,11.8,0.97,415,12,126
86139002,24897,04/11/2023,308,10,12.3,10,11.64,0.96,415,12,126
86139002,24898,04/11/2023,308,11,14.7,38,13.56,0.93,415,12,482
86139002,24899,04/11/2023,308,12,13.5,40,12.6,0.85,415,10,507
86139002,24900,04/11/2023,308,13,14.8,58,13.64,0.74,415,14,736
86139002,24901,04/11/2023,308,14,11.3,18,10.84,0.8,415,19,228
86139002,24902,04/11/2023,308,15,11.8,14,11.24,0.82,415,12,177
86139002,24903,04/11/2023,308,16,11.6,6,11.08,0.87,415,12,76
86139002,24904,04/11/2023,308,17,12.1,2,11.48,0.82,415,11,25
86139002,24905,04/11/2023,308,18,12.3,0,11.64,0.83,415,13,0
86139002,24906,04/11/2023,308,19,13.2,0,12.36,0.73,415,18,0
86139002,24907,04/11/2023,308,20,11.6,0,11.08,0.88,415,23,0
86139002,24908,04/11/2023,308,21,10.6,0,10.28,0.89,415,19,0
86139002,24909,04/11/2023,308,22,11.8,0,11.24,0.91,415,20,0
86139002,24910,04/11/2023,308,23,12,0,11.4,0.82,415,17,0
86139002,24911,04/11/2023,308,24,11.3,0,10.84,0.89,415,16,0
86139002,24912,05/11/2023,309,1,10.6,0,10.28,0.9,415,14,0
86139002,24913,05/11/2023,309,2,12.2,0,11.56,0.92,415,14,0
86139002,24914,05/11/2023,309,3,11.6,0,11.08,0.89,415,13,0
86139002,24915,05/11/2023,309,4,11.4,0,10.92,0.9,415,12,0
86139002,24916,05/11/2023,309,5,11.3,0,10.84,0.92,415,11,0
86139002,24917,05/11/2023,309,6,11.4,0,10.92,0.91,415,8,0
86139002,24918,05/11/2023,309,7,10.9,0,10.52,0.9,415,9,0
86139002,24919,05/11/2023,309,8,10.4,2,10.12,0.9,415,8,25
86139002,24920,05/11/2023,309,9,10.7,18,10.36,0.9,415,9,228
86139002,24921,05/11/2023,309,10,11.4,32,10.92,0.87,415,10,406
86139002,24922,05/11/2023,309,11,12.9,56,12.12,0.8,415,9,710
86139002,24923,05/11/2023,309,12,13.5,58,12.6,0.77,415,10,736
86139002,24924,05/11/2023,309,13,14.1,46,13.08,0.68,415,12,583
86139002,24925,05/11/2023,309,14,15.2,62,13.96,0.65,415,11,787
86139002,24926,05/11/2023,309,15,11.6,32,11.08,0.78,415,9,406
86139002,24927,05/11/2023,309,16,12.6,12,11.88,0.82,415,7,152
86139002,24928,05/11/2023,309,17,11.6,2,11.08,0.85,415,8,25
86139002,24929,05/11/2023,309,18,11,0,10.6,0.85,415,8,0
86139002,24930,05/11/2023,309,19,9.8,0,9.64,0.89,415,7,0
86139002,24931,05/11/2023,309,20,9.6,0,9.48,0.91,415,4,0
86139002,24932,05/11/2023,309,21,9.6,0,9.48,0.92,415,5,0
86139002,24933,05/11/2023,309,22,9.4,0,9.32,0.92,415,5,0
86139002,24934,05/11/2023,309,23,8.7,0,8.76,0.93,415,4,0
86139002,24935,05/11/2023,309,24,9.2,0,9.16,0.94,415,6,0
86139002,24936,06/11/2023,310,1,9.9,0,9.72,0.96,415,7,0
86139002,24937,06/11/2023,310,2,9.8,0,9.64,0.96,415,8,0
86139002,24938,06/11/2023,310,3,9.6,0,9.48,0.96,415,5,0
86139002,24939,06/11/2023,310,4,9.8,0,9.64,0.97,415,5,0
86139002,24940,06/11/2023,310,5,9.8,0,9.64,0.97,415,6,0
86139002,24941,06/11/2023,310,6,9.5,0,9.4,0.97,415,6,0
86139002,24942,06/11/2023,310,7,9,0,9,0.97,415,6,0
86139002,24943,06/11/2023,310,8,9.5,8,9.4,0.97,415,6,101
86139002,24944,06/11/2023,310,9,10.8,24,10.44,0.95,415,8,304
86139002,24945,06/11/2023,310,10,11.7,42,11.16,0.87,415,8,533
86139002,24946,06/11/2023,310,11,13,66,12.2,0.77,415,8,837
86139002,24947,06/11/2023,310,12,12.5,52,11.8,0.76,415,11,660
86139002,24948,06/11/2023,310,13,11.3,36,10.84,0.83,415,10,457
86139002,24949,06/11/2023,310,14,9.3,16,9.24,0.88,415,12,203
86139002,24950,06/11/2023,310,15,10.4,26,10.12,0.86,415,7,330
86139002,24951,06/11/2023,310,16,10.5,14,10.2,0.88,415,8,177
86139002,24952,06/11/2023,310,17,9.5,0,9.4,0.91,415,10,0
86139002,24953,06/11/2023,310,18,9.4,0,9.32,0.93,415,8,0
86139002,24954,06/11/2023,310,19,9.3,0,9.24,0.94,415,8,0
86139002,24955,06/11/2023,310,20,9.1,0,9.08,0.95,415,7,0
86139002,24956,06/11/2023,310,21,8.7,0,8.76,0.95,415,6,0
86139002,24957,06/11/2023,310,22,8.8,0,8.84,0.96,415,6,0
86139002,24958,06/11/2023,310,23,8.8,0,8.84,0.96,415,6,0
86139002,24959,06/11/2023,310,24,8.6,0,8.68,0.96,415,5,0
86139002,24960,07/11/2023,311,1,8.1,0,8.28,0.97,415,6,0
86139002,24961,07/11/2023,311,2,7.9,0,8.12,0.97,415,6,0
86139002,24962,07/11/2023,311,3,7.6,0,7.88,0.97,415,5,0
86139002,24963,07/11/2023,311,4,7.2,0,7.56,0.97,415,4,0
86139002,24964,07/11/2023,311,5,6.9,0,7.32,0.97,415,4,0
86139002,24965,07/11/2023,311,6,6.8,0,7.24,0.97,415,4,0
86139002,24966,07/11/2023,311,7,6.8,0,7.24,0.98,415,6,0
86139002,24967,07/11/2023,311,8,7.3,8,7.64,0.98,415,6,101
86139002,24968,07/11/2023,311,9,8.5,26,8.6,0.98,415,6,330
86139002,24969,07/11/2023,311,10,9.8,36,9.64,0.96,415,6,457
86139002,24970,07/11/2023,311,11,10.7,48,10.36,0.89,415,6,609
86139002,24971,07/11/2023,311,12,10.3,22,10.04,0.86,415,7,279
86139002,24972,07/11/2023,311,13,10.3,26,10.04,0.85,415,8,330
86139002,24973,07/11/2023,311,14,11.1,34,10.68,0.84,415,7,431
86139002,24974,07/11/2023,311,15,10.8,32,10.44,0.79,415,6,406
86139002,24975,07/11/2023,311,16,9.9,14,9.72,0.83,415,6,177
86139002,24976,07/11/2023,311,17,8.3,2,8.44,0.87,415,3,25
86139002,24977,07/11/2023,311,18,7.2,0,7.56,0.91,415,2,0
86139002,24978,07/11/2023,311,19,6.6,0,7.08,0.94,415,2,0
86139002,24979,07/11/2023,311,20,6.6,0,7.08,0.95,415,1,0
86139002,24980,07/11/2023,311,21,6.9,0,7.32,0.96,415,1,0
86139002,24981,07/11/2023,311,22,6,0,6.6,0.96,415,2,0
86139002,24982,07/11/2023,311,23,7.5,0,7.8,0.97,415,2,0
86139002,24983,07/11/2023,311,24,8.6,0,8.68,0.97,415,4,0
86139002,24984,08/11/2023,312,1,8.6,0,8.68,0.97,415,4,0
86139002,24985,08/11/2023,312,2,8.3,0,8.44,0.98,415,5,0
86139002,24986,08/11/2023,312,3,8,0,8.2,0.98,415,5,0
86139002,24987,08/11/2023,312,4,8.1,0,8.28,0.98,415,4,0
86139002,24988,08/11/2023,312,5,8.3,0,8.44,0.98,415,5,0
86139002,24989,08/11/2023,312,6,8.4,0,8.52,0.98,415,6,0
86139002,24990,08/11/2023,312,7,8.6,0,8.68,0.98,415,6,0
86139002,24991,08/11/2023,312,8,8.7,6,8.76,0.98,415,6,76
86139002,24992,08/11/2023,312,9,9.3,12,9.24,0.98,415,8,152
86139002,24993,08/11/2023,312,10,10.7,22,10.36,0.98,415,7,279
86139002,24994,08/11/2023,312,11,12.1,44,11.48,0.96,415,9,558
86139002,24995,08/11/2023,312,12,13.1,50,12.28,0.85,415,10,634
86139002,24996,08/11/2023,312,13,13.5,52,12.6,0.79,415,12,660
86139002,24997,08/11/2023,312,14,13.7,30,12.76,0.78,415,10,380
86139002,24998,08/11/2023,312,15,13.4,34,12.52,0.77,415,10,431
86139002,24999,08/11/2023,312,16,12.9,10,12.12,0.77,415,10,126
86139002,25000,08/11/2023,312,17,12.7,0,11.96,0.74,415,8,0
86139002,25001,08/11/2023,312,18,12.4,0,11.72,0.72,415,7,0
86139002,25002,08/11/2023,312,19,11.6,0,11.08,0.76,415,8,0
86139002,25003,08/11/2023,312,20,11.2,0,10.76,0.82,415,10,0
86139002,25004,08/11/2023,312,21,10.2,0,9.96,0.88,415,8,0
86139002,25005,08/11/2023,312,22,10.1,0,9.88,0.93,415,9,0
86139002,25006,08/11/2023,312,23,10.3,0,10.04,0.95,415,10,0
86139002,25007,08/11/2023,312,24,11.6,0,11.08,0.96,415,9,0
86139002,25008,09/11/2023,313,1,10.8,0,10.44,0.96,415,9,0
86139002,25009,09/11/2023,313,2,9.9,0,9.72,0.96,415,4,0
86139002,25010,09/11/2023,313,3,9.8,0,9.64,0.96,415,4,0
86139002,25011,09/11/2023,313,4,9.9,0,9.72,0.97,415,4,0
86139002,25012,09/11/2023,313,5,9.6,0,9.48,0.97,415,4,0
86139002,25013,09/11/2023,313,6,9.2,0,9.16,0.96,415,4,0
86139002,25014,09/11/2023,313,7,9.2,2,9.16,0.96,415,4,25
86139002,25015,09/11/2023,313,8,9.8,6,9.64,0.97,415,5,76
86139002,25016,09/11/2023,313,9,10.2,20,9.96,0.97,415,5,253
86139002,25017,09/11/2023,313,10,11.1,22,10.68,0.96,415,7,279
86139002,25018,09/11/2023,313,11,12.4,40,11.72,0.94,415,8,507
86139002,25019,09/11/2023,313,12,11.2,30,10.76,0.9,415,9,380
86139002,25020,09/11/2023,313,13,12.3,38,11.64,0.87,415,10,482
86139002,25021,09/11/2023,313,14,13.4,46,12.52,0.79,415,11,583
86139002,25022,09/11/2023,313,15,11.2,20,10.76,0.81,415,10,253
86139002,25023,09/11/2023,313,16,11,8,10.6,0.87,415,9,101
86139002,25024,09/11/2023,313,17,10.2,2,9.96,0.88,415,7,25
86139002,25025,09/11/2023,313,18,10.4,0,10.12,0.9,415,6,0
86139002,25026,09/11/2023,313,19,10.1,0,9.88,0.91,415,8,0
86139002,25027,09/11/2023,313,20,10.2,0,9.96,0.92,415,9,0
86139002,25028,09/11/2023,313,21,9.6,0,9.48,0.9,415,9,0
86139002,25029,09/11/2023,313,22,9.4,0,9.32,0.9,415,8,0
86139002,25030,09/11/2023,313,23,8.7,0,8.76,0.91,415,8,0
86139002,25031,09/11/2023,313,24,8.3,0,8.44,0.92,415,6,0
86139002,25032,10/11/2023,314,1,7.5,0,7.8,0.93,415,6,0
86139002,25033,10/11/2023,314,2,7,0,7.4,0.94,415,4,0
86139002,25034,10/11/2023,314,3,7.2,0,7.56,0.95,415,4,0
86139002,25035,10/11/2023,314,4,7.1,0,7.48,0.95,415,3,0
86139002,25036,10/11/2023,314,5,7.2,0,7.56,0.96,415,4,0
86139002,25037,10/11/2023,314,6,6.8,0,7.24,0.96,415,4,0
86139002,25038,10/11/2023,314,7,6.6,0,7.08,0.95,415,4,0
86139002,25039,10/11/2023,314,8,7.8,6,8.04,0.94,415,6,76
86139002,25040,10/11/2023,314,9,9.4,24,9.32,0.9,415,5,304
86139002,25041,10/11/2023,314,10,10.5,36,10.2,0.86,415,8,457
86139002,25042,10/11/2023,314,11,11.9,50,11.32,0.79,415,8,634
86139002,25043,10/11/2023,314,12,10.6,34,10.28,0.83,415,8,431
86139002,25044,10/11/2023,314,13,11.5,42,11,0.79,415,10,533
86139002,25045,10/11/2023,314,14,8.9,22,8.92,0.78,415,10,279
86139002,25046,10/11/2023,314,15,10.6,20,10.28,0.82,415,11,253
86139002,25047,10/11/2023,314,16,10.2,10,9.96,0.86,415,8,126
86139002,25048,10/11/2023,314,17,9.8,2,9.64,0.87,415,9,25
86139002,25049,10/11/2023,314,18,9.5,0,9.4,0.89,415,7,0
86139002,25050,10/11/2023,314,19,9.1,0,9.08,0.9,415,6,0
86139002,25051,10/11/2023,314,20,8.5,0,8.6,0.91,415,6,0
86139002,25052,10/11/2023,314,21,8.2,0,8.36,0.92,415,5,0
86139002,25053,10/11/2023,314,22,7.3,0,7.64,0.93,415,4,0
86139002,25054,10/11/2023,314,23,7,0,7.4,0.95,415,3,0
86139002,25055,10/11/2023,314,24,6.8,0,7.24,0.95,415,4,0
86139002,25056,11/11/2023,315,1,5.9,0,6.52,0.96,415,3,0
86139002,25057,11/11/2023,315,2,6.1,0,6.68,0.97,415,4,0
86139002,25058,11/11/2023,315,3,5.7,0,6.36,0.97,415,3,0
86139002,25059,11/11/2023,315,4,5.1,0,5.88,0.97,415,2,0
86139002,25060,11/11/2023,315,5,4.5,0,5.4,0.97,415,2,0
86139002,25061,11/11/2023,315,6,4.2,0,5.16,0.98,415,2,0
86139002,25062,11/11/2023,315,7,4.8,0,5.64,0.98,415,2,0
86139002,25063,11/11/2023,315,8,6.3,8,6.84,0.99,415,2,101
86139002,25064,11/11/2023,315,9,8.4,26,8.52,0.98,415,3,330
86139002,25065,11/11/2023,315,10,10.3,46,10.04,0.98,415,4,583
86139002,25066,11/11/2023,315,11,10.8,36,10.44,0.93,415,4,457
86139002,25067,11/11/2023,315,12,11,30,10.6,0.82,415,4,380
86139002,25068,11/11/2023,315,13,10.9,20,10.52,0.81,415,3,253
86139002,25069,11/11/2023,315,14,10.7,18,10.36,0.85,415,3,228
86139002,25070,11/11/2023,315,15,10.5,14,10.2,0.88,415,4,177
86139002,25071,11/11/2023,315,16,10,4,9.8,0.91,415,4,50
86139002,25072,11/11/2023,315,17,9.8,2,9.64,0.93,415,2,25
86139002,25073,11/11/2023,315,18,9.7,0,9.56,0.94,415,4,0
86139002,25074,11/11/2023,315,19,9.8,0,9.64,0.95,415,5,0
86139002,25075,11/11/2023,315,20,9.7,0,9.56,0.95,415,6,0
86139002,25076,11/11/2023,315,21,9.3,0,9.24,0.96,415,8,0
86139002,25077,11/11/2023,315,22,9.2,0,9.16,0.96,415,9,0
86139002,25078,11/11/2023,315,23,9.3,0,9.24,0.96,415,8,0
86139002,25079,11/11/2023,315,24,10.8,0,10.44,0.97,415,7,0
86139002,25080,12/11/2023,316,1,13.4,0,12.52,0.97,415,10,0
86139002,25081,12/11/2023,316,2,13.5,0,12.6,0.97,415,13,0
86139002,25082,12/11/2023,316,3,13.2,0,12.36,0.96,415,9,0
86139002,25083,12/11/2023,316,4,12.9,0,12.12,0.93,415,10,0
86139002,25084,12/11/2023,316,5,12.7,0,11.96,0.93,415,10,0
86139002,25085,12/11/2023,316,6,12.3,0,11.64,0.92,415,7,0
86139002,25086,12/11/2023,316,7,12.5,0,11.8,0.92,415,8,0
86139002,25087,12/11/2023,316,8,12.6,6,11.88,0.92,415,8,76
86139002,25088,12/11/2023,316,9,13.7,8,12.76,0.92,415,10,101
86139002,25089,12/11/2023,316,10,14.1,16,13.08,0.89,415,10,203
86139002,25090,12/11/2023,316,11,14.4,20,13.32,0.85,415,9,253
86139002,25091,12/11/2023,316,12,14.3,14,13.24,0.86,415,9,177
86139002,25092,12/11/2023,316,13,13.7,12,12.76,0.89,415,10,152
86139002,25093,12/11/2023,316,14,14.1,16,13.08,0.9,415,10,203
86139002,25094,12/11/2023,316,15,14.4,8,13.32,0.92,415,10,101
86139002,25095,12/11/2023,316,16,14.5,4,13.4,0.93,415,10,50
86139002,25096,12/11/2023,316,17,14.9,0,13.72,0.93,415,10,0
86139002,25097,12/11/2023,316,18,14.8,0,13.64,0.92,415,9,0
86139002,25098,12/11/2023,316,19,14.7,0,13.56,0.92,415,9,0
86139002,25099,12/11/2023,316,20,14.6,0,13.48,0.93,415,7,0
86139002,25100,12/11/2023,316,21,14.4,0,13.32,0.94,415,7,0
86139002,25101,12/11/2023,316,22,14.6,0,13.48,0.95,415,8,0
86139002,25102,12/11/2023,316,23,14.9,0,13.72,0.95,415,9,0
86139002,25103,12/11/2023,316,24,14.8,0,13.64,0.95,415,7,0
86139002,25104,13/11/2023,317,1,14.8,0,13.64,0.94,415,8,0
86139002,25105,13/11/2023,317,2,14.6,0,13.48,0.94,415,10,0
86139002,25106,13/11/2023,317,3,14.2,0,13.16,0.93,415,8,0
86139002,25107,13/11/2023,317,4,14.2,0,13.16,0.92,415,8,0
86139002,25108,13/11/2023,317,5,14.7,0,13.56,0.88,415,7,0
86139002,25109,13/11/2023,317,6,13.5,0,12.6,0.89,415,10,0
86139002,25110,13/11/2023,317,7,14,0,13,0.94,415,9,0
86139002,25111,13/11/2023,317,8,15.4,2,14.12,0.96,415,10,25
86139002,25112,13/11/2023,317,9,15.4,2,14.12,0.96,415,12,25
86139002,25113,13/11/2023,317,10,15.5,8,14.2,0.97,415,10,101
86139002,25114,13/11/2023,317,11,16.5,6,15,0.97,415,11,76
86139002,25115,13/11/2023,317,12,16.8,12,15.24,0.96,415,12,152
86139002,25116,13/11/2023,317,13,16.8,8,15.24,0.91,415,13,101
86139002,25117,13/11/2023,317,14,16.6,4,15.08,0.91,415,12,50
86139002,25118,13/11/2023,317,15,16.2,4,14.76,0.94,415,11,50
86139002,25119,13/11/2023,317,16,16.1,2,14.68,0.95,415,10,25
86139002,25120,13/11/2023,317,17,16,0,14.6,0.96,415,10,0
86139002,25121,13/11/2023,317,18,16.1,0,14.68,0.97,415,10,0
86139002,25122,13/11/2023,317,19,16.1,0,14.68,0.97,415,9,0
86139002,25123,13/11/2023,317,20,16.1,0,14.68,0.97,415,9,0
86139002,25124,13/11/2023,317,21,16,0,14.6,0.97,415,10,0
86139002,25125,13/11/2023,317,22,14.2,0,13.16,0.97,415,8,0
86139002,25126,13/11/2023,317,23,13.8,0,12.84,0.97,415,7,0
86139002,25127,13/11/2023,317,24,13.5,0,12.6,0.97,415,6,0
86139002,25128,14/11/2023,318,1,13.6,0,12.68,0.97,415,5,0
86139002,25129,14/11/2023,318,2,14.2,0,13.16,0.97,415,6,0
86139002,25130,14/11/2023,318,3,13.4,0,12.52,0.97,415,9,0
86139002,25131,14/11/2023,318,4,13.1,0,12.28,0.96,415,6,0
86139002,25132,14/11/2023,318,5,12.9,0,12.12,0.96,415,6,0
86139002,25133,14/11/2023,318,6,13.1,0,12.28,0.96,415,4,0
86139002,25134,14/11/2023,318,7,13.6,0,12.68,0.95,415,5,0
86139002,25135,14/11/2023,318,8,13.6,0,12.68,0.96,415,6,0
86139002,25136,14/11/2023,318,9,13.1,4,12.28,0.96,415,7,50
86139002,25137,14/11/2023,318,10,12.7,14,11.96,0.97,415,6,177
86139002,25138,14/11/2023,318,11,13,8,12.2,0.97,415,7,101
86139002,25139,14/11/2023,318,12,13.5,14,12.6,0.97,415,9,177
86139002,25140,14/11/2023,318,13,14.1,16,13.08,0.97,415,9,203
86139002,25141,14/11/2023,318,14,14.5,18,13.4,0.96,415,11,228
86139002,25142,14/11/2023,318,15,14.6,8,13.48,0.94,415,11,101
86139002,25143,14/11/2023,318,16,14,4,13,0.91,415,12,50
86139002,25144,14/11/2023,318,17,13.1,2,12.28,0.91,415,10,25
86139002,25145,14/11/2023,318,18,12.6,0,11.88,0.93,415,6,0
86139002,25146,14/11/2023,318,19,12.1,0,11.48,0.93,415,5,0
86139002,25147,14/11/2023,318,20,11.5,0,11,0.93,415,4,0
86139002,25148,14/11/2023,318,21,11.1,0,10.68,0.94,415,4,0
86139002,25149,14/11/2023,318,22,11.3,0,10.84,0.95,415,5,0
86139002,25150,14/11/2023,318,23,10.7,0,10.36,0.95,415,4,0
86139002,25151,14/11/2023,318,24,10.2,0,9.96,0.96,415,4,0
86139002,25152,15/11/2023,319,1,10.5,0,10.2,0.96,415,4,0
86139002,25153,15/11/2023,319,2,9.7,0,9.56,0.97,415,4,0
86139002,25154,15/11/2023,319,3,8.9,0,8.92,0.97,415,3,0
86139002,25155,15/11/2023,319,4,8.9,0,8.92,0.97,415,4,0
86139002,25156,15/11/2023,319,5,8.6,0,8.68,0.98,415,2,0
86139002,25157,15/11/2023,319,6,8.4,0,8.52,0.98,415,4,0
86139002,25158,15/11/2023,319,7,8.3,0,8.44,0.98,415,3,0
86139002,25159,15/11/2023,319,8,8.5,6,8.6,0.99,415,3,76
86139002,25160,15/11/2023,319,9,9.7,20,9.56,0.99,415,4,253
86139002,25161,15/11/2023,319,10,11.6,40,11.08,0.99,415,4,507
86139002,25162,15/11/2023,319,11,13.3,56,12.44,0.98,415,4,710
86139002,25163,15/11/2023,319,12,12.7,44,11.96,0.96,415,4,558
